timestamp;price_buy_00;price_sell_00;actual_consumption;actual_pv;load_00;pv_00
2014-12-18T20:45:00+03:00;0.153;0.031;135925.65402697073;0.0;134096.4145518732;0.0
2014-12-18T21:00:00+03:00;0.153;0.031;137631.83378463145;0.0;130612.52700203964;63.38489661204597
2014-12-18T21:15:00+03:00;0.153;0.031;141612.9198858398;0.0;137352.61468117795;341.82282097752085
2014-12-18T21:30:00+03:00;0.153;0.031;139906.74012817908;0.0;139303.34419624368;69.99540055142124
2014-12-18T21:45:00+03:00;0.153;0.031;142181.6464717267;0.0;129849.21835706572;0.0
2014-12-18T22:00:00+03:00;0.083;0.031;131660.20463281893;0.0;118781.85002711436;0.0
2014-12-18T22:15:00+03:00;0.083;0.031;106067.50826790812;0.0;105806.3556366856;0.0
2014-12-18T22:30:00+03:00;0.083;0.031;103508.23863141704;0.0;106063.98673520178;7.5059435808016515
2014-12-18T22:45:00+03:00;0.083;0.031;123129.30584451531;0.0;120486.06597845476;211.9094825723172
2014-12-18T23:00:00+03:00;0.083;0.031;121991.85267274152;0.0;119055.14630370717;0.0
2014-12-18T23:15:00+03:00;0.083;0.031;129100.93499632784;0.0;130333.71729107387;0.0
2014-12-18T23:30:00+03:00;0.083;0.031;133082.0210975362;0.0;134220.34596428837;0.0
2014-12-18T23:45:00+03:00;0.083;0.031;136210.0173199142;0.0;134342.79344144615;26.064536815533923
2014-12-19T00:00:00+03:00;0.083;0.031;134503.83756225347;0.0;133614.19493189626;90.26663794187914
2014-12-19T00:15:00+03:00;0.083;0.031;138484.92366346178;0.0;135264.31288464024;178.43889181027262
2014-12-19T00:30:00+03:00;0.083;0.031;139338.01354229214;0.0;141802.8014499092;0.0
2014-12-19T00:45:00+03:00;0.083;0.031;148153.27562353926;0.0;142503.39909062206;0.0
2014-12-19T01:00:00+03:00;0.053;0.031;127963.48182455404;0.0;128844.8067797012;0.0
2014-12-19T01:15:00+03:00;0.053;0.031;122276.21596568494;0.0;131906.19807879944;68.82241358420215
2014-12-19T01:30:00+03:00;0.053;0.031;121991.85267274152;0.0;122183.60726943667;126.87608068456622
2014-12-19T01:45:00+03:00;0.053;0.031;116304.58681387245;0.0;117037.40026944836;145.05162750657288
2014-12-19T02:00:00+03:00;0.053;0.031;113745.31717738137;0.0;120096.43750304217;0.0
2014-12-19T02:15:00+03:00;0.053;0.031;122844.94255157188;0.0;117708.1839484788;0.0
2014-12-19T02:30:00+03:00;0.053;0.031;123982.39572334567;0.0;117752.91583548526;0.0
2014-12-19T02:45:00+03:00;0.053;0.031;122844.94255157188;0.0;130024.91154761608;0.0
2014-12-19T03:00:00+03:00;0.053;0.031;120001.30962213734;0.0;120392.33826537617;0.0
2014-12-19T03:15:00+03:00;0.053;0.031;122560.57925862842;0.0;132148.63943739518;0.0
2014-12-19T03:30:00+03:00;0.053;0.031;118010.76657153314;0.0;119970.2371403082;0.0
2014-12-19T03:45:00+03:00;0.053;0.031;117157.6766927028;0.0;110391.3126520323;1.641238418609281
2014-12-19T04:00:00+03:00;0.053;0.031;111470.41083383372;0.0;112369.14337910424;0.0
2014-12-19T04:15:00+03:00;0.053;0.031;109195.50449028613;0.0;117408.8046828521;1.3891453831187592
2014-12-19T04:30:00+03:00;0.053;0.031;113176.59059149446;0.0;117678.77618654234;0.4523979522113448
2014-12-19T04:45:00+03:00;0.053;0.031;114882.77034915518;0.0;119079.44235186176;0.4523979522113448
2014-12-19T05:00:00+03:00;0.053;0.031;113745.31717738137;0.0;117299.59335439932;0.4523979522113448
2014-12-19T05:15:00+03:00;0.053;0.031;122276.21596568494;0.0;123175.52137394832;0.4523979522113448
2014-12-19T05:30:00+03:00;0.053;0.031;124266.75901628914;0.0;117250.07656443107;0.4523979522113448
2014-12-19T05:45:00+03:00;0.053;0.031;123413.66913745875;0.0;111124.0915336512;0.4523979522113448
2014-12-19T06:00:00+03:00;0.053;0.031;107204.96143968194;0.0;103970.37031535682;0.4523979522113448
2014-12-19T06:15:00+03:00;0.053;0.031;100095.8791160956;0.0;89956.48642924574;0.4523979522113448
2014-12-19T06:30:00+03:00;0.053;0.031;101233.33228786945;0.0;117926.29344170088;0.4523979522113448
2014-12-19T06:45:00+03:00;0.053;0.031;98958.4259443218;0.0;102591.11643108292;0.4523979522113448
2014-12-19T07:00:00+03:00;0.053;0.031;102655.14875258668;0.0;115691.43132732528;0.4523979522113448
2014-12-19T07:15:00+03:00;0.053;0.031;108626.7779043992;0.0;115404.50720620278;0.4523979522113448
2014-12-19T07:30:00+03:00;0.053;0.031;119716.94632919387;0.0;120328.62252058144;0.4523979522113448
2014-12-19T07:45:00+03:00;0.053;0.031;122560.57925862842;0.0;120992.32433816654;0.4523979522113448
2014-12-19T08:00:00+03:00;0.053;0.031;123413.66913745875;0.0;116531.35523360188;0.4523979522113448
2014-12-19T08:15:00+03:00;0.053;0.031;125404.21218806294;0.0;135919.31550654973;0.4523979522113448
2014-12-19T08:30:00+03:00;0.053;0.031;129100.93499632784;0.0;127960.98129412768;0.4523979522113448
2014-12-19T08:45:00+03:00;0.053;0.031;134788.20085519692;0.0;130614.22573723948;0.4523979522113448
2014-12-19T09:00:00+03:00;0.083;0.031;116588.9501068159;0.0;106897.36148341108;0.4523979522113448
2014-12-19T09:15:00+03:00;0.083;0.031;108626.7779043992;0.0;112444.04023088176;0.4523979522113448
2014-12-19T09:30:00+03:00;0.083;0.031;102086.42216669976;0.0;107989.69771125673;0.4523979522113448
2014-12-19T09:45:00+03:00;0.083;0.031;102086.42216669976;0.0;102388.8960555809;0.4523979522113448
2014-12-19T10:00:00+03:00;0.083;0.031;106067.50826790812;0.0;109800.80172216284;506.6363977293103
2014-12-19T10:15:00+03:00;0.083;0.031;109479.86778322957;534.3215625;108701.09041530958;2969.3111479638624
2014-12-19T10:30:00+03:00;0.083;0.031;109764.23107617303;3055.462492500001;112019.2543077786;12057.763751165015
2014-12-19T10:45:00+03:00;0.083;0.031;104645.69180319086;12345.397955000002;102767.38727928056;17861.666914234385
2014-12-19T11:00:00+03:00;0.153;0.031;107489.3247326254;17559.631402500007;105305.43706635588;14623.129443385613
2014-12-19T11:15:00+03:00;0.153;0.031;117726.40327858971;14401.685925000002;116975.22993362875;14509.231199423682
2014-12-19T11:30:00+03:00;0.153;0.031;117726.40327858971;14406.2727875;117258.78035964012;16354.866310210871
2014-12-19T11:45:00+03:00;0.153;0.031;121138.76279391116;16366.212582500002;122878.78864378836;16786.620452818235
2014-12-19T12:00:00+03:00;0.153;0.031;111470.41083383372;18147.2716425;106957.05864772672;17809.64461072598
2014-12-19T12:15:00+03:00;0.153;0.031;110901.68424794685;18175.3909425;115076.72381003288;29309.84950411244
2014-12-19T12:30:00+03:00;0.153;0.031;108058.0513185123;28840.783262500005;109876.96306852635;41083.98084495391
2014-12-19T12:45:00+03:00;0.153;0.031;106351.87156085158;37535.55146;109786.8265022354;46614.37905528874
2014-12-19T13:00:00+03:00;0.083;0.031;112892.227298551;44675.9617425;116418.80928267544;53167.87393281157
2014-12-19T13:15:00+03:00;0.083;0.031;115167.13364209863;51398.769345;114918.11730124168;58716.175718127335
2014-12-19T13:30:00+03:00;0.083;0.031;114882.77034915518;57815.30964000001;115576.59052080696;69522.06486638951
2014-12-19T13:45:00+03:00;0.083;0.031;112607.86400560755;63802.4371875;105648.38722301427;73019.19567336548
2014-12-19T14:00:00+03:00;0.083;0.031;104645.69180319086;69128.674285;104821.92579517784;73852.53620294483
2014-12-19T14:15:00+03:00;0.083;0.031;107204.96143968194;73738.73595;115915.80640151912;80366.4756451004
2014-12-19T14:30:00+03:00;0.083;0.031;115451.49693504209;77726.65554500003;105678.9481117449;87125.35161694912
2014-12-19T14:45:00+03:00;0.083;0.031;102939.51204553014;80997.35990499999;104143.64017976596;85688.03112492753
2014-12-19T15:00:00+03:00;0.083;0.031;94692.97655017;83301.89868000001;94938.54630663346;85734.23324341867
2014-12-19T15:15:00+03:00;0.083;0.031;87583.89422658365;84764.057675;91284.12326975456;86447.3684152975
2014-12-19T15:30:00+03:00;0.083;0.031;81327.90178182768;85372.92511000001;85887.51228348257;86618.0997878722
2014-12-19T15:45:00+03:00;0.083;0.031;94408.61325722652;85074.96186750001;99081.88547061748;82147.93543233554
2014-12-19T16:00:00+03:00;0.083;0.031;116020.223520929;84023.43466000001;138578.37481181198;78398.00488548065
2014-12-19T16:15:00+03:00;0.083;0.031;123413.66913745875;81980.85192;108096.8170972302;79111.81452727235
2014-12-19T16:30:00+03:00;0.083;0.031;137631.83378463145;78097.83621750001;135013.25748583852;64562.18753388791
2014-12-19T16:45:00+03:00;0.083;0.031;126826.02865278024;62106.44858;114692.89843611914;67669.50746190942
2014-12-19T17:00:00+03:00;0.083;0.031;120285.6729150808;64166.48840250001;123085.01735380536;67324.58364394063
2014-12-19T17:15:00+03:00;0.083;0.031;123413.66913745875;63711.8884325;137618.92855295812;56666.5806356672
2014-12-19T17:30:00+03:00;0.083;0.031;127110.39194572368;56551.1660725;123303.38554256145;49446.70769898888
2014-12-19T17:45:00+03:00;0.083;0.031;128247.84511749748;47423.5098425;133460.58816381672;36982.20371084438
2014-12-19T18:00:00+03:00;0.083;0.031;124266.75901628914;35798.190037500004;121111.8169411962;22766.6836758618
2014-12-19T18:15:00+03:00;0.083;0.031;126257.30206689332;22227.935895;125805.8123886429;5310.969741258006
2014-12-19T18:30:00+03:00;0.083;0.031;138200.56037051836;6964.211925000001;136863.7315507054;0.0
2014-12-19T18:45:00+03:00;0.083;0.031;126541.66535983676;80.97735250000002;125998.84163162908;0.0
2014-12-19T19:00:00+03:00;0.083;0.031;125404.21218806294;0.0;124910.94091348574;0.0
2014-12-19T19:15:00+03:00;0.083;0.031;124835.48560217604;0.0;124349.07390135428;0.0
2014-12-19T19:30:00+03:00;0.083;0.031;124835.48560217604;0.0;124300.43273127211;206.6192810703293
2014-12-19T19:45:00+03:00;0.083;0.031;114598.40705621173;0.0;114742.21665811568;114.73420714795972
2014-12-19T20:00:00+03:00;0.153;0.031;125972.93877394983;0.0;124998.56825697725;167.99960055022885
2014-12-19T20:15:00+03:00;0.153;0.031;133082.0210975362;0.0;130429.57763521992;0.0
2014-12-19T20:30:00+03:00;0.153;0.031;121991.85267274152;0.0;120830.98797977604;0.0
2014-12-19T20:45:00+03:00;0.153;0.031;123129.30584451531;0.0;121388.79277483466;0.0
2014-12-19T21:00:00+03:00;0.153;0.031;111754.7741267772;0.0;112453.5031274722;203.51315771234908
2014-12-19T21:15:00+03:00;0.153;0.031;121138.76279391116;0.0;119125.96687716006;108.741462183216
2014-12-19T21:30:00+03:00;0.153;0.031;124266.75901628914;0.0;119767.77217988032;78.0980709578986
2014-12-19T21:45:00+03:00;0.153;0.031;123982.39572334567;0.0;115596.39203613908;0.0
2014-12-19T22:00:00+03:00;0.083;0.031;115451.49693504209;0.0;100178.61442117373;0.0
2014-12-19T22:15:00+03:00;0.083;0.031;84171.53471126221;0.0;84788.35639168568;0.0
2014-12-19T22:30:00+03:00;0.083;0.031;79906.08531711041;0.0;97853.06726390572;165.7990259450877
2014-12-19T22:45:00+03:00;0.083;0.031;109479.86778322957;0.0;109503.97819764896;0.0
2014-12-19T23:00:00+03:00;0.083;0.031;100095.8791160956;0.0;106331.750447633;0.0
2014-12-19T23:15:00+03:00;0.083;0.031;112039.13741972065;0.0;116572.1153584564;0.0
2014-12-19T23:30:00+03:00;0.083;0.031;121138.76279391116;0.0;121421.57954507624;0.0
2014-12-19T23:45:00+03:00;0.083;0.031;120001.30962213734;0.0;117394.97324478131;0.0
2014-12-20T00:00:00+03:00;0.083;0.031;121707.48937979803;0.0;124962.55247073974;0.0
2014-12-20T00:15:00+03:00;0.083;0.031;119432.58303625043;0.0;121553.69640045846;0.0
2014-12-20T00:30:00+03:00;0.083;0.031;119432.58303625043;0.0;126474.1471354182;0.0
2014-12-20T00:45:00+03:00;0.083;0.031;118863.85645036351;0.0;101132.24075145746;0.0
2014-12-20T01:00:00+03:00;0.053;0.031;108626.7779043992;0.0;100172.38733409056;0.0
2014-12-20T01:15:00+03:00;0.053;0.031;89858.80057013126;0.0;89785.63132933852;0.0
2014-12-20T01:30:00+03:00;0.053;0.031;91849.34362073542;0.0;87364.64530117168;63.2815832627269
2014-12-20T01:45:00+03:00;0.053;0.031;82465.35495360149;0.0;84541.01846736639;8.912206930772578
2014-12-20T02:00:00+03:00;0.053;0.031;75356.27263001517;0.0;84035.67409603861;0.0
2014-12-20T02:15:00+03:00;0.053;0.031;89290.07398424437;0.0;93581.48926718225;0.0
2014-12-20T02:30:00+03:00;0.053;0.031;89290.07398424437;0.0;88816.20637278676;0.0
2014-12-20T02:45:00+03:00;0.053;0.031;88721.34739835748;0.0;87643.83465809992;0.0
2014-12-20T03:00:00+03:00;0.053;0.031;89290.07398424437;0.0;93529.34886448484;0.0
2014-12-20T03:15:00+03:00;0.053;0.031;89290.07398424437;0.0;84481.09740028181;0.0
2014-12-20T03:30:00+03:00;0.053;0.031;92418.07020662236;0.0;92285.2348670861;0.0
2014-12-20T03:45:00+03:00;0.053;0.031;94124.24996428308;0.0;91066.3960644514;0.0
2014-12-20T04:00:00+03:00;0.053;0.031;93839.88667133964;0.0;92010.73905507143;0.0
2014-12-20T04:15:00+03:00;0.053;0.031;92418.07020662236;0.0;91783.50237163856;1.7735496209266024
2014-12-20T04:30:00+03:00;0.053;0.031;82465.35495360149;0.0;83173.0325879148;0.4523979522113448
2014-12-20T04:45:00+03:00;0.053;0.031;74787.54604412825;0.0;79118.57235195447;0.4523979522113448
2014-12-20T05:00:00+03:00;0.053;0.031;85024.62459009257;0.0;92968.28787615529;0.4523979522113448
2014-12-20T05:15:00+03:00;0.053;0.031;87583.89422658365;0.0;90486.59272766004;0.4523979522113448
2014-12-20T05:30:00+03:00;0.053;0.031;91849.34362073542;0.0;95862.55149504489;0.4523979522113448
2014-12-20T05:45:00+03:00;0.053;0.031;90996.2537419051;0.0;80918.0457761675;0.4523979522113448
2014-12-20T06:00:00+03:00;0.053;0.031;87868.2575195271;0.0;80824.47495643425;0.4523979522113448
2014-12-20T06:15:00+03:00;0.053;0.031;87583.89422658365;0.0;91339.75463158256;0.4523979522113448
2014-12-20T06:30:00+03:00;0.053;0.031;88436.984105414;0.0;74480.69931324758;0.4523979522113448
2014-12-20T06:45:00+03:00;0.053;0.031;84171.53471126221;0.0;80115.78094590311;0.4523979522113448
2014-12-20T07:00:00+03:00;0.053;0.031;71659.54982175026;0.0;71164.60931863077;0.4523979522113448
2014-12-20T07:15:00+03:00;0.053;0.031;76209.36250884553;0.0;73866.22786297764;0.4523979522113448
2014-12-20T07:30:00+03:00;0.053;0.031;75071.9093370717;0.0;74919.57452397933;0.4523979522113448
2014-12-20T07:45:00+03:00;0.053;0.031;87583.89422658365;0.0;83968.9591013116;0.4523979522113448
2014-12-20T08:00:00+03:00;0.053;0.031;89290.07398424437;0.0;85733.06315061048;0.4523979522113448
2014-12-20T08:15:00+03:00;0.053;0.031;75071.9093370717;0.0;74500.59807682481;0.4523979522113448
2014-12-20T08:30:00+03:00;0.053;0.031;86446.44105480984;0.0;86258.48432376835;0.4523979522113448
2014-12-20T08:45:00+03:00;0.053;0.031;79621.72202416696;0.0;67261.41443578764;0.4523979522113448
2014-12-20T09:00:00+03:00;0.083;0.031;62559.924447559744;0.0;41187.20929060452;0.4523979522113448
2014-12-20T09:15:00+03:00;0.083;0.031;36398.50149676204;0.0;26158.049389657408;0.4523979522113448
2014-12-20T09:30:00+03:00;0.083;0.031;14786.891233059578;0.0;14987.83559121917;0.4523979522113448
2014-12-20T09:45:00+03:00;0.083;0.031;12511.98488951195;0.0;9225.643746290438;0.4523979522113448
2014-12-20T10:00:00+03:00;0.083;0.031;13080.711475398855;0.0;11654.426665945395;504.8154457075053
2014-12-20T10:15:00+03:00;0.083;0.031;11943.258303625043;528.7439025;12778.267441811902;2958.4448145719866
2014-12-20T10:30:00+03:00;0.083;0.031;13649.438061285764;3014.2742850000004;13983.73788552493;4044.274140519384
2014-12-20T10:45:00+03:00;0.083;0.031;13933.801354229216;4188.891492500001;13694.05980098988;9208.068836715607
2014-12-20T11:00:00+03:00;0.153;0.031;13933.801354229216;9282.48167;14515.495354193145;11806.385911431204
2014-12-20T11:15:00+03:00;0.153;0.031;13649.438061285764;11921.2960075;12980.3726954927;15602.56480931788
2014-12-20T11:30:00+03:00;0.153;0.031;14218.164647172667;15704.0751725;15341.735512652069;17637.183238571164
2014-12-20T11:45:00+03:00;0.153;0.031;14502.527940116122;19267.7239425;10436.3795253671;16799.740932568464
2014-12-20T12:00:00+03:00;0.153;0.031;14502.527940116122;18718.061065;13518.04037137584;16923.02845466225
2014-12-20T12:15:00+03:00;0.153;0.031;13933.801354229216;13008.7468775;12967.53053291708;17481.564680529682
2014-12-20T12:30:00+03:00;0.153;0.031;13365.074768342309;17323.8044925;13092.064019297297;17736.955140279053
2014-12-20T12:45:00+03:00;0.153;0.031;15355.617818946484;18913.514592500003;15465.85733407804;21213.831034726896
2014-12-20T13:00:00+03:00;0.083;0.031;17914.887455437565;21523.4465875;16891.547688503888;24372.7319049786
