  1.18899512e+05 4.86533008e+00]], [[-2.34316697e-06]], [[-3.00950072e-05]], [[3.10000000e-02 8.02086265e+04 1.20382846e+05 8.45997448e+04
  1.16035613e+05 4.12538261e+00]], False, random
2021-10-09 19:44:26,571, transitions.data, DEBUG, [[3.10000000e-02 8.02086265e+04 1.20382846e+05 8.45997448e+04
  1.16035613e+05 4.12538261e+00]], [[5.76463428e-06]], [[4.3047265e-05]], [[3.10000000e-02 8.83652869e+04 1.12641647e+05 8.89752072e+04
  1.07701302e+05 5.76830338e+00]], False, random
2021-10-09 19:44:26,572, transitions.data, DEBUG, [[3.10000000e-02 8.83652869e+04 1.12641647e+05 8.89752072e+04
  1.07701302e+05 5.76830338e+00]], [[-7.13883939e-06]], [[-8.82196438e-05]], [[3.10000000e-02 8.41102761e+04 1.11402935e+05 8.83100118e+04
  1.07231711e+05 3.51393305e+00]], False, random
2021-10-09 19:44:26,573, transitions.data, DEBUG, [[3.10000000e-02 8.41102761e+04 1.11402935e+05 8.83100118e+04
  1.07231711e+05 3.51393305e+00]], [[-7.57829354e-06]], [[-8.33003512e-05]], [[3.10000000e-02 9.24006666e+04 1.09064462e+05 8.73371468e+04
  9.96594859e+04 1.12078772e+00]], False, random
2021-10-09 19:44:26,574, transitions.data, DEBUG, [[3.10000000e-02 9.24006666e+04 1.09064462e+05 8.73371468e+04
  9.96594859e+04 1.12078772e+00]], [[-1.00934011e-05]], [[-6.38959088e-05]], [[3.10000000e-02 8.39505118e+04 1.05398785e+05 8.62913773e+04
  1.21728397e+05 0.00000000e+00]], False, random
2021-10-09 19:44:26,575, transitions.data, DEBUG, [[3.10000000e-02 8.39505118e+04 1.05398785e+05 8.62913773e+04
  1.21728397e+05 0.00000000e+00]], [[-3.85855315e-06]], [[-0.]], [[3.10000000e-02 8.96980896e+04 1.18426581e+05 9.25489655e+04
  1.24829860e+05 0.00000000e+00]], False, random
2021-10-09 19:44:26,576, transitions.data, DEBUG, [[3.10000000e-02 8.96980896e+04 1.18426581e+05 9.25489655e+04
  1.24829860e+05 0.00000000e+00]], [[-5.94124821e-06]], [[-0.]], [[3.10000000e-02 8.60695990e+04 1.28985247e+05 8.84023595e+04
  1.08521834e+05 0.00000000e+00]], False, random
2021-10-09 19:44:26,577, transitions.data, DEBUG, [[3.10000000e-02 8.60695990e+04 1.28985247e+05 8.84023595e+04
  1.08521834e+05 0.00000000e+00]], [[1.26262526e-07]], [[8.82632781e-07]], [[3.10000000e-02 9.23071075e+04 1.03725281e+05 9.41623399e+04
  1.11020321e+05 3.59848198e-02]], False, random
2021-10-09 19:44:26,578, transitions.data, DEBUG, [[3.10000000e-02 9.23071075e+04 1.03725281e+05 9.41623399e+04
  1.11020321e+05 3.59848198e-02]], [[1.00859798e-05]], [[0.000265]], [[3.10000000e-02 9.88645446e+04 1.06107152e+05 8.83906852e+04
  1.19981025e+05 2.91048906e+00]], False, random
2021-10-09 19:44:26,580, transitions.data, DEBUG, [[3.10000000e-02 9.88645446e+04 1.06107152e+05 8.83906852e+04
  1.19981025e+05 2.91048906e+00]], [[-9.10492808e-06]], [[-0.00037714]], [[3.10000000e-02 8.64756284e+04 1.25576706e+05 9.09332681e+04
  1.28808303e+05 3.52486088e-02]], False, random
2021-10-09 19:44:26,581, transitions.data, DEBUG, [[3.10000000e-02 8.64756284e+04 1.25576706e+05 9.09332681e+04
  1.28808303e+05 3.52486088e-02]], [[-1.44892081e-06]], [[-8.56400396e-07]], [[3.10000000e-02 8.53748740e+04 1.29530992e+05 9.11998796e+04
  1.28373917e+05 0.00000000e+00]], False, random
2021-10-09 19:44:26,582, transitions.data, DEBUG, [[3.10000000e-02 8.53748740e+04 1.29530992e+05 9.11998796e+04
  1.28373917e+05 0.00000000e+00]], [[1.6611527e-06]], [[1.1285997e-05]], [[3.10000000e-02 9.00465318e+04 1.27229018e+05 8.32471018e+04
  1.27031825e+05 4.73428519e-01]], False, random
2021-10-09 19:44:26,583, transitions.data, DEBUG, [[3.10000000e-02 9.00465318e+04 1.27229018e+05 8.32471018e+04
  1.27031825e+05 4.73428519e-01]], [[8.75527913e-06]], [[7.06403471e-05]], [[3.10000000e-02 9.18203961e+04 1.24890470e+05 9.61880562e+04
  1.23655427e+05 2.96868307e+00]], False, random
2021-10-09 19:44:26,584, transitions.data, DEBUG, [[3.10000000e-02 9.18203961e+04 1.24890470e+05 9.61880562e+04
  1.23655427e+05 2.96868307e+00]], [[9.48048075e-07]], [[8.60035652e-06]], [[3.10000000e-02 9.27302731e+04 1.21455418e+05 8.61601652e+04
  1.15034402e+05 3.23887677e+00]], False, random
2021-10-09 19:44:26,585, transitions.data, DEBUG, [[3.10000000e-02 9.27302731e+04 1.21455418e+05 8.61601652e+04
  1.15034402e+05 3.23887677e+00]], [[-8.24586631e-06]], [[-8.6118275e-05]], [[3.10000000e-02 8.12311184e+04 1.17534196e+05 8.55124728e+04
  1.14014244e+05 6.34918992e-01]], False, random
2021-10-09 19:44:26,586, transitions.data, DEBUG, [[3.10000000e-02 8.12311184e+04 1.17534196e+05 8.55124728e+04
  1.14014244e+05 6.34918992e-01]], [[-8.57225438e-06]], [[-1.66149284e-05]], [[3.10000000e-02 9.57802127e+04 1.12909355e+05 9.28265266e+04
  1.08768768e+05 0.00000000e+00]], False, random
2021-10-09 19:44:26,587, transitions.data, DEBUG, [[3.10000000e-02 9.57802127e+04 1.12909355e+05 9.28265266e+04
  1.08768768e+05 0.00000000e+00]], [[5.21535594e-06]], [[9.13418069e-05]], [[3.10000000e-02 7.54789217e+04 1.06590055e+05 8.20207214e+04
  8.35744157e+04 1.48637644e+00]], False, random
2021-10-09 19:44:26,588, transitions.data, DEBUG, [[3.10000000e-02 7.54789217e+04 1.06590055e+05 8.20207214e+04
  8.35744157e+04 1.48637644e+00]], [[-1.12681536e-05]], [[-4.53875347e-05]], [[3.10000000e-02 8.72837282e+04 8.39932250e+04 8.07477775e+04
  6.18827290e+04 0.00000000e+00]], False, random
2021-10-09 19:44:26,589, transitions.data, DEBUG, [[3.10000000e-02 8.72837282e+04 8.39932250e+04 8.07477775e+04
  6.18827290e+04 0.00000000e+00]], [[-6.96090208e-06]], [[0.]], [[3.10000000e-02 9.43275968e+04 6.03947194e+04 9.88836028e+04
  4.63554509e+04 0.00000000e+00]], False, random
2021-10-09 19:44:26,590, transitions.data, DEBUG, [[3.10000000e-02 9.43275968e+04 6.03947194e+04 9.88836028e+04
  4.63554509e+04 0.00000000e+00]], [[8.36845373e-06]], [[-7.39853591e-05]], [[3.10000000e-02 8.28490575e+04 4.91647827e+04 7.68976064e+04
  4.34482234e+04 2.38500931e+00]], False, random
2021-10-09 19:44:26,591, transitions.data, DEBUG, [[3.10000000e-02 8.28490575e+04 4.91647827e+04 7.68976064e+04
  4.34482234e+04 2.38500931e+00]], [[-1.69089895e-06]], [[1.50595401e-05]], [[3.10000000e-02 8.47064231e+04 4.34131171e+04 8.74958446e+04
  3.10716355e+04 1.85104122e+00]], False, random
2021-10-09 19:44:26,592, transitions.data, DEBUG, [[3.10000000e-02 8.47064231e+04 4.34131171e+04 8.74958446e+04
  3.10716355e+04 1.85104122e+00]], [[6.2565561e-06]], [[-4.5454506e-05]], [[3.10000000e-02 8.54408393e+04 3.28244171e+04 7.82791439e+04
  1.98467411e+04 3.63415971e+00]], False, random
2021-10-09 19:44:26,593, transitions.data, DEBUG, [[3.10000000e-02 8.54408393e+04 3.28244171e+04 7.82791439e+04
  1.98467411e+04 3.63415971e+00]], [[1.12999553e-05]], [[-6.4428299e-05]], [[3.10000000e-02 7.70512509e+04 1.97162724e+04 7.18542215e+04
  1.00553437e+04 6.85464696e+00]], False, random
2021-10-09 19:44:26,594, transitions.data, DEBUG, [[3.10000000e-02 7.70512509e+04 1.97162724e+04 7.18542215e+04
  1.00553437e+04 6.85464696e+00]], [[-3.15605508e-06]], [[1.65137678e-05]], [[3.10000000e-02 8.08160110e+04 9.83131673e+03 8.25353037e+04
  4.34161093e+03 5.85799799e+00]], False, random
2021-10-09 19:44:26,595, transitions.data, DEBUG, [[3.10000000e-02 8.08160110e+04 9.83131673e+03 8.25353037e+04
  4.34161093e+03 5.85799799e+00]], [[-8.39994919e-06]], [[3.5500396e-05]], [[3.10000000e-02 6.84657662e+04 4.25123492e+03 6.85039327e+04
  1.02305801e+03 3.20538245e+00]], False, random
2021-10-09 19:44:26,596, transitions.data, DEBUG, [[3.10000000e-02 6.84657662e+04 4.25123492e+03 6.85039327e+04
  1.02305801e+03 3.20538245e+00]], [[-1.19705586e-05]], [[4.74209384e-05]], [[3.10000000e-02 7.42019465e+04 1.09598269e+03 6.73148436e+04
  2.00551403e+02 0.00000000e+00]], False, random
2021-10-09 19:44:26,597, transitions.data, DEBUG, [[3.10000000e-02 7.42019465e+04 1.09598269e+03 6.73148436e+04
  2.00551403e+02 0.00000000e+00]], [[1.22138882e-05]], [[-5.01213071e-05]], [[3.10000000e-02 7.25240209e+04 8.34845813e+01 6.81211715e+04
  0.00000000e+00 3.48095814e+00]], False, random
2021-10-09 19:44:26,598, transitions.data, DEBUG, [[3.10000000e-02 7.25240209e+04 8.34845813e+01 6.81211715e+04
  0.00000000e+00 3.48095814e+00]], [[1.1791588e-06]], [[-4.883283e-06]], [[3.10000000e-02 6.86877967e+04 0.00000000e+00 5.88542565e+04
  6.62529410e+01 3.81701840e+00]], False, random
2021-10-09 19:44:26,598, transitions.data, DEBUG, [[3.10000000e-02 6.86877967e+04 0.00000000e+00 5.88542565e+04
  6.62529410e+01 3.81701840e+00]], [[-7.53368872e-06]], [[3.29040488e-05]], [[3.10000000e-02 5.86415978e+04 0.00000000e+00 6.14428935e+04
  1.11275551e+02 1.43795880e+00]], False, random
2021-10-09 19:44:26,599, transitions.data, DEBUG, [[3.10000000e-02 5.86415978e+04 0.00000000e+00 6.14428935e+04
  1.11275551e+02 1.43795880e+00]], [[-4.52185266e-06]], [[2.31329951e-05]], [[3.10000000e-02 5.43193021e+04 0.00000000e+00 5.22661324e+04
  0.00000000e+00 1.00053341e-02]], False, random
2021-10-09 19:44:26,600, transitions.data, DEBUG, [[3.10000000e-02 5.43193021e+04 0.00000000e+00 5.22661324e+04
  0.00000000e+00 1.00053341e-02]], [[-2.65546313e-08]], [[1.46658537e-07]], [[3.10000000e-02 5.70040832e+04 0.00000000e+00 5.49694112e+04
  2.63377361e+02 1.61966102e-03]], False, random
2021-10-09 19:44:26,601, transitions.data, DEBUG, [[3.10000000e-02 5.70040832e+04 0.00000000e+00 5.49694112e+04
  2.63377361e+02 1.61966102e-03]], [[-6.31127627e-06]], [[2.69924168e-08]], [[3.10000000e-02 5.82588632e+04 0.00000000e+00 5.59823471e+04
  0.00000000e+00 0.00000000e+00]], False, random
2021-10-09 19:44:26,602, transitions.data, DEBUG, [[3.10000000e-02 5.82588632e+04 0.00000000e+00 5.59823471e+04
  0.00000000e+00 0.00000000e+00]], [[-3.68452555e-06]], [[0.]], [[3.10000000e-02 5.71712059e+04 0.00000000e+00 5.77081114e+04
  0.00000000e+00 0.00000000e+00]], False, random
2021-10-09 19:44:26,603, transitions.data, DEBUG, [[3.10000000e-02 5.71712059e+04 0.00000000e+00 5.77081114e+04
  0.00000000e+00 0.00000000e+00]], [[6.20669913e-06]], [[-3.25690129e-05]], [[3.10000000e-02 5.64053767e+04 0.00000000e+00 5.53103752e+04
  2.27666594e+02 1.76890925e+00]], False, random
2021-10-09 19:44:26,604, transitions.data, DEBUG, [[3.10000000e-02 5.64053767e+04 0.00000000e+00 5.53103752e+04
  2.27666594e+02 1.76890925e+00]], [[6.59258747e-06]], [[-3.50636119e-05]], [[3.10000000e-02 5.42048676e+04 0.00000000e+00 5.54101481e+04
  0.00000000e+00 3.64779668e+00]], False, random
2021-10-09 19:44:26,605, transitions.data, DEBUG, [[3.10000000e-02 5.42048676e+04 0.00000000e+00 5.54101481e+04
  0.00000000e+00 3.64779668e+00]], [[7.1090844e-06]], [[-3.93456421e-05]], [[3.10000000e-02 5.49430629e+04 0.00000000e+00 5.41359017e+04
  1.74220827e+02 5.67388573e+00]], False, random
2021-10-09 19:44:26,606, transitions.data, DEBUG, [[3.10000000e-02 5.49430629e+04 0.00000000e+00 5.41359017e+04
  1.74220827e+02 5.67388573e+00]], [[-6.5789421e-06]], [[3.59223262e-05]], [[3.10000000e-02 5.49402236e+04 0.00000000e+00 5.40958718e+04
  0.00000000e+00 3.59632507e+00]], False, random
2021-10-09 19:44:26,607, transitions.data, DEBUG, [[3.10000000e-02 5.49402236e+04 0.00000000e+00 5.40958718e+04
  0.00000000e+00 3.59632507e+00]], [[8.97693163e-07]], [[-4.90183569e-06]], [[3.10000000e-02 5.46632254e+04 0.00000000e+00 5.35000526e+04
  0.00000000e+00 3.85216762e+00]], False, random
2021-10-09 19:44:26,608, transitions.data, DEBUG, [[3.10000000e-02 5.46632254e+04 0.00000000e+00 5.35000526e+04
  0.00000000e+00 3.85216762e+00]], [[2.05595241e-06]], [[-1.12833759e-05]], [[3.10000000e-02 5.07973078e+04 0.00000000e+00 5.40716524e+04
  1.51664502e+02 4.43811406e+00]], False, random
2021-10-09 19:44:26,609, transitions.data, DEBUG, [[3.10000000e-02 5.07973078e+04 0.00000000e+00 5.40716524e+04
  1.51664502e+02 4.43811406e+00]], [[6.98611891e-06]], [[-4.12587943e-05]], [[3.10000000e-02 5.37518287e+04 0.00000000e+00 5.76979142e+04
  0.00000000e+00 6.42915795e+00]], False, random
2021-10-09 19:44:26,610, transitions.data, DEBUG, [[3.10000000e-02 5.37518287e+04 0.00000000e+00 5.76979142e+04
  0.00000000e+00 6.42915795e+00]], [[-2.70609703e-08]], [[1.51032835e-07]], [[3.10000000e-02 5.63458300e+04 0.00000000e+00 5.19755949e+04
  2.33976142e+02 6.42061238e+00]], False, random
2021-10-09 19:44:26,611, transitions.data, DEBUG, [[3.10000000e-02 5.63458300e+04 0.00000000e+00 5.19755949e+04
  2.33976142e+02 6.42061238e+00]], [[-7.50834407e-08]], [[3.99763962e-07]], [[3.10000000e-02 5.30602030e+04 0.00000000e+00 5.28970063e+04
  0.00000000e+00 6.39690182e+00]], False, random
2021-10-09 19:44:26,612, transitions.data, DEBUG, [[3.10000000e-02 5.30602030e+04 0.00000000e+00 5.28970063e+04
  0.00000000e+00 6.39690182e+00]], [[-9.43408588e-06]], [[5.33398971e-05]], [[3.10000000e-02 5.42170649e+04 0.00000000e+00 5.36961812e+04
  0.00000000e+00 3.41771680e+00]], False, random
2021-10-09 19:44:26,613, transitions.data, DEBUG, [[3.10000000e-02 5.42170649e+04 0.00000000e+00 5.36961812e+04
  0.00000000e+00 3.41771680e+00]], [[7.72315647e-06]], [[-4.27346435e-05]], [[3.10000000e-02 5.61781474e+04 0.00000000e+00 5.60027983e+04
  1.63093674e+02 5.61881639e+00]], False, random
2021-10-09 19:44:26,614, transitions.data, DEBUG, [[3.10000000e-02 5.61781474e+04 0.00000000e+00 5.60027983e+04
  1.63093674e+02 5.61881639e+00]], [[-9.00131578e-06]], [[4.80684191e-05]], [[3.10000000e-02 5.36199581e+04 0.00000000e+00 5.50614664e+04
  0.00000000e+00 2.77629562e+00]], False, random
2021-10-09 19:44:26,615, transitions.data, DEBUG, [[3.10000000e-02 5.36199581e+04 0.00000000e+00 5.50614664e+04
  0.00000000e+00 2.77629562e+00]], [[1.86460254e-06]], [[-1.04323237e-05]], [[3.10000000e-02 5.17688911e+04 0.00000000e+00 5.21167413e+04
  1.54716816e+02 3.30770734e+00]], False, random
2021-10-09 19:44:26,616, transitions.data, DEBUG, [[3.10000000e-02 5.17688911e+04 0.00000000e+00 5.21167413e+04
  1.54716816e+02 3.30770734e+00]], [[-2.04065923e-06]], [[1.18255917e-05]], [[3.10000000e-02 5.61790272e+04 0.00000000e+00 5.63999310e+04
  4.10655361e+01 2.66328864e+00]], False, random
2021-10-09 19:44:26,617, transitions.data, DEBUG, [[3.10000000e-02 5.61790272e+04 0.00000000e+00 5.63999310e+04
  4.10655361e+01 2.66328864e+00]], [[9.01137788e-06]], [[-4.81213986e-05]], [[3.10000000e-02 5.17038656e+04 0.00000000e+00 5.20762554e+04
  0.00000000e+00 5.23153133e+00]], False, random
2021-10-09 19:44:26,618, transitions.data, DEBUG, [[3.10000000e-02 5.17038656e+04 0.00000000e+00 5.20762554e+04
  0.00000000e+00 5.23153133e+00]], [[7.42976259e-06]], [[-4.31095191e-05]], [[3.10000000e-02 5.80346932e+04 0.00000000e+00 5.82084684e+04
  5.94332384e+01 7.34901367e+00]], False, random
2021-10-09 19:44:26,619, transitions.data, DEBUG, [[3.10000000e-02 5.80346932e+04 0.00000000e+00 5.82084684e+04
  5.94332384e+01 7.34901367e+00]], [[-5.32574991e-07]], [[2.75305147e-06]], [[3.10000000e-02 5.21599438e+04 0.00000000e+00 5.25422888e+04
  0.00000000e+00 7.18083210e+00]], False, random
2021-10-09 19:44:26,620, transitions.data, DEBUG, [[3.10000000e-02 5.21599438e+04 0.00000000e+00 5.25422888e+04
  0.00000000e+00 7.18083210e+00]], [[-4.02843593e-06]], [[2.31697102e-05]], [[3.10000000e-02 5.87414156e+04 0.00000000e+00 5.89023632e+04
  4.25815000e+01 5.90869443e+00]], False, random
2021-10-09 19:44:26,621, transitions.data, DEBUG, [[3.10000000e-02 5.87414156e+04 0.00000000e+00 5.89023632e+04
  4.25815000e+01 5.90869443e+00]], [[-7.21542445e-07]], [[3.68501051e-06]], [[3.10000000e-02 5.12609244e+04 0.00000000e+00 5.17048883e+04
  0.00000000e+00 5.68083892e+00]], False, random
2021-10-09 19:44:26,622, transitions.data, DEBUG, [[3.10000000e-02 5.12609244e+04 0.00000000e+00 5.17048883e+04
  0.00000000e+00 5.68083892e+00]], [[-9.68352985e-06]], [[5.6671997e-05]], [[3.10000000e-02 5.65287892e+04 0.00000000e+00 5.67872184e+04
  0.00000000e+00 2.62288213e+00]], False, random
2021-10-09 19:44:26,623, transitions.data, DEBUG, [[3.10000000e-02 5.65287892e+04 0.00000000e+00 5.67872184e+04
  0.00000000e+00 2.62288213e+00]], [[-9.73184566e-07]], [[5.16472003e-06]], [[3.10000000e-02 5.50752135e+04 0.00000000e+00 5.54021229e+04
  2.63235732e+01 2.31556069e+00]], False, random
2021-10-09 19:44:26,624, transitions.data, DEBUG, [[3.10000000e-02 5.50752135e+04 0.00000000e+00 5.54021229e+04
  2.63235732e+01 2.31556069e+00]], [[3.55982901e-06]], [[-1.9390732e-05]], [[3.10000000e-02 4.78052953e+04 0.00000000e+00 4.84487392e+04
  0.00000000e+00 3.33011196e+00]], False, random
2021-10-09 19:44:26,625, transitions.data, DEBUG, [[3.10000000e-02 4.78052953e+04 0.00000000e+00 4.84487392e+04
  0.00000000e+00 3.33011196e+00]], [[-9.71188144e-06]], [[6.09464792e-05]], [[3.10000000e-02 5.37914199e+04 0.00000000e+00 5.42025733e+04
  4.67942783e+01 2.63202027e-01]], False, random
2021-10-09 19:44:26,625, transitions.data, DEBUG, [[3.10000000e-02 5.37914199e+04 0.00000000e+00 5.42025733e+04
  4.67942783e+01 2.63202027e-01]], [[-1.32374739e-05]], [[4.64836076e-06]], [[3.10000000e-02 5.32660770e+04 0.00000000e+00 5.37197985e+04
  0.00000000e+00 0.00000000e+00]], False, random
2021-10-09 19:44:26,626, transitions.data, DEBUG, [[3.10000000e-02 5.32660770e+04 0.00000000e+00 5.37197985e+04
  0.00000000e+00 0.00000000e+00]], [[8.52359107e-06]], [[-4.80057377e-05]], [[3.10000000e-02 5.51179039e+04 0.00000000e+00 5.55050489e+04
  1.21592397e+01 2.42922345e+00]], False, random
2021-10-09 19:44:26,627, transitions.data, DEBUG, [[3.10000000e-02 5.51179039e+04 0.00000000e+00 5.55050489e+04
